epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,801.279,0.48917,0.34552,0.99082,0.85487,0.22222,0.37579,0.22613,1.80752,2.04384,2.553,0.000907848,0.000907848,0.000907848
370,803.383,0.48837,0.34932,0.99342,0.83105,0.32685,0.3264,0.1594,2.06433,2.3308,2.90801,0.000905785,0.000905785,0.000905785
371,805.49,0.46739,0.33407,0.95811,0.77208,0.33333,0.52561,0.30692,2.38622,2.19408,3.60054,0.000903722,0.000903722,0.000903722
372,807.702,0.49861,0.36238,0.98883,0.72648,0.5,0.52351,0.34855,2.14473,1.84111,3.2421,0.000901659,0.000901659,0.000901659
373,809.789,0.49733,0.33201,0.98426,0.6438,0.58333,0.59325,0.38339,1.86933,1.63059,2.64994,0.000899597,0.000899597,0.000899597
374,811.907,0.47902,0.35739,0.97784,0.63811,0.63889,0.65182,0.42125,1.71522,1.32562,2.63416,0.000897534,0.000897534,0.000897534
375,814.023,0.45342,0.33546,0.98229,0.95526,0.5,0.60381,0.40761,1.65577,1.43041,2.6329,0.000895471,0.000895471,0.000895471
376,816.152,0.49845,0.34894,0.98059,0.9847,0.46461,0.64863,0.43045,1.60511,1.43274,2.51572,0.000893408,0.000893408,0.000893408
377,818.276,0.43354,0.3026,0.93854,0.87184,0.5,0.67671,0.44403,1.61748,1.57207,2.49953,0.000891345,0.000891345,0.000891345
378,820.422,0.46625,0.3412,0.99527,0.85789,0.50328,0.65215,0.4259,1.51257,1.52447,2.43909,0.000889282,0.000889282,0.000889282
379,822.544,0.50793,0.36414,1.00583,0.85687,0.50503,0.63182,0.41787,1.58223,1.62983,2.50858,0.000887219,0.000887219,0.000887219
380,824.645,0.48892,0.34726,0.98053,0.8835,0.52554,0.59333,0.41433,1.57071,1.689,2.49318,0.000885156,0.000885156,0.000885156
381,826.75,0.46138,0.3295,0.97799,0.91513,0.52778,0.70096,0.42971,1.68218,1.65686,2.57721,0.000883093,0.000883093,0.000883093
382,828.818,0.44421,0.31908,0.9876,0.78391,0.52778,0.60606,0.42001,1.72141,1.4575,2.63245,0.00088103,0.00088103,0.00088103
383,830.988,0.46753,0.32177,0.97428,0.85295,0.44444,0.55712,0.39284,1.90412,1.30889,2.81228,0.000878967,0.000878967,0.000878967
384,833.135,0.49353,0.36206,0.99203,0.72446,0.5,0.65317,0.42559,1.85781,1.50764,2.67849,0.000876905,0.000876905,0.000876905
385,835.251,0.44884,0.31224,0.94903,0.65624,0.5505,0.59685,0.41397,1.83229,1.62945,2.656,0.000874842,0.000874842,0.000874842
386,837.366,0.47376,0.32642,0.97181,0.72081,0.78784,0.7613,0.42347,1.61709,1.48976,2.54552,0.000872779,0.000872779,0.000872779
387,839.5,0.46751,0.3438,0.96547,0.681,0.80616,0.79072,0.44101,1.6745,1.40615,2.51293,0.000870716,0.000870716,0.000870716
388,841.591,0.46439,0.31684,0.97503,0.68679,0.83747,0.80454,0.4701,1.66587,1.43555,2.5191,0.000868653,0.000868653,0.000868653
389,843.747,0.47626,0.32478,0.97172,0.79379,0.51309,0.67427,0.46176,1.63051,1.4141,2.38303,0.00086659,0.00086659,0.00086659
390,845.89,0.45242,0.30748,0.96177,0.87389,0.52778,0.6448,0.45626,1.53196,1.2813,2.23886,0.000864527,0.000864527,0.000864527
391,847.958,0.41741,0.30394,0.94599,0.88101,0.52778,0.66543,0.46454,1.59614,1.30636,2.31017,0.000862464,0.000862464,0.000862464
392,850.093,0.47009,0.33508,0.97622,0.89589,0.52778,0.65411,0.48021,1.48181,1.14416,2.17976,0.000860401,0.000860401,0.000860401
393,852.187,0.45639,0.32992,0.96377,0.87939,0.54908,0.66526,0.49116,1.47402,1.18607,2.15738,0.000858338,0.000858338,0.000858338
394,854.275,0.42644,0.29282,0.92511,0.91935,0.5,0.65973,0.48774,1.41378,1.16746,2.12436,0.000856275,0.000856275,0.000856275
395,856.367,0.42343,0.32482,0.9532,0.91313,0.5,0.64818,0.43683,1.53428,1.40183,2.41881,0.000854212,0.000854212,0.000854212
396,858.52,0.44429,0.30541,0.96397,0.93588,0.5,0.63256,0.42343,1.50254,1.38877,2.39592,0.00085215,0.00085215,0.00085215
397,860.635,0.49768,0.35663,0.98121,0.93585,0.5,0.63968,0.42627,1.51477,1.34009,2.43458,0.000850087,0.000850087,0.000850087
398,862.808,0.43058,0.30971,0.95719,0.93552,0.49608,0.62189,0.42863,1.49018,1.50487,2.3152,0.000848024,0.000848024,0.000848024
399,864.949,0.46554,0.34233,0.97073,0.94764,0.5,0.60592,0.40532,1.68147,1.5869,2.55483,0.000845961,0.000845961,0.000845961
400,867.007,0.48274,0.33892,0.97339,0.87109,0.55039,0.63417,0.41513,1.68105,1.50637,2.64266,0.000843898,0.000843898,0.000843898
401,869.113,0.44172,0.30952,0.98289,0.83612,0.57728,0.65361,0.45344,1.53407,1.47565,2.21825,0.000841835,0.000841835,0.000841835
402,871.239,0.46196,0.32321,0.96431,0.89168,0.55556,0.6743,0.46329,1.58617,1.26522,2.19324,0.000839772,0.000839772,0.000839772
403,873.313,0.42057,0.3018,0.95352,0.9598,0.52778,0.68993,0.4673,1.53434,1.13255,2.19625,0.000837709,0.000837709,0.000837709
404,875.417,0.44483,0.31033,0.95717,0.76449,0.63291,0.71554,0.52332,1.32532,0.9718,2.11921,0.000835646,0.000835646,0.000835646
405,877.539,0.43488,0.29168,0.92939,0.90526,0.49363,0.65909,0.48083,1.38242,1.20734,2.08282,0.000833583,0.000833583,0.000833583
406,879.666,0.47709,0.32714,0.97991,0.90881,0.47222,0.6458,0.48221,1.40561,1.28458,2.09111,0.00083152,0.00083152,0.00083152
407,881.83,0.4808,0.35117,0.99334,0.92198,0.4929,0.72137,0.46009,1.51471,1.37402,2.1153,0.000829458,0.000829458,0.000829458
408,883.983,0.42688,0.31577,0.94421,0.66721,0.71168,0.78365,0.48585,1.46392,1.51672,2.0588,0.000827395,0.000827395,0.000827395
409,886.061,0.43107,0.33604,0.96991,0.98208,0.48597,0.66711,0.4583,1.44877,1.65151,2.02025,0.000825332,0.000825332,0.000825332
410,888.189,0.42732,0.31726,0.94842,0.95048,0.49562,0.58797,0.42875,1.57671,1.60229,2.14549,0.000823269,0.000823269,0.000823269
411,890.378,0.45382,0.30833,0.9785,0.93966,0.5,0.58837,0.39963,1.62298,1.72304,2.1711,0.000821206,0.000821206,0.000821206
412,892.532,0.4252,0.30414,0.95579,0.87283,0.52234,0.58709,0.40227,1.59594,1.6239,2.2605,0.000819143,0.000819143,0.000819143
413,894.638,0.43267,0.31168,0.96964,0.78911,0.55556,0.64922,0.40211,1.66958,1.36193,2.51583,0.00081708,0.00081708,0.00081708
414,896.739,0.41343,0.2725,0.93136,0.86145,0.72405,0.79858,0.46502,1.6522,1.41943,2.47008,0.000815017,0.000815017,0.000815017
415,898.816,0.44807,0.30615,0.98837,0.87191,0.82842,0.85044,0.47671,1.66408,1.43058,2.48117,0.000812954,0.000812954,0.000812954
416,900.938,0.41981,0.30603,0.94039,0.88622,0.55556,0.78429,0.48022,1.64061,1.48812,2.51471,0.000810891,0.000810891,0.000810891
417,903.172,0.52606,0.34604,1.01165,0.9736,0.5,0.65496,0.43982,1.59654,1.33535,2.41179,0.000808828,0.000808828,0.000808828
418,905.296,0.45455,0.31612,0.96112,0.79087,0.55531,0.6426,0.44529,1.50957,1.48709,2.30807,0.000806765,0.000806765,0.000806765
419,907.443,0.45217,0.30862,0.94048,0.91398,0.5,0.61743,0.42584,1.53491,1.4891,2.36218,0.000804703,0.000804703,0.000804703
420,909.576,0.42229,0.31091,0.94295,0.91829,0.49845,0.59834,0.41578,1.64609,1.58405,2.43544,0.00080264,0.00080264,0.00080264
421,911.695,0.45001,0.3101,0.97648,0.98265,0.49247,0.62132,0.42417,1.46726,1.38765,2.29671,0.000800577,0.000800577,0.000800577
422,913.817,0.43517,0.29379,0.95149,0.9819,0.4973,0.64813,0.4382,1.51411,1.32117,2.38015,0.000798514,0.000798514,0.000798514
423,915.987,0.41056,0.30057,0.94182,0.89898,0.5,0.63216,0.42268,1.52139,1.36303,2.33863,0.000796451,0.000796451,0.000796451
424,918.062,0.44844,0.30349,0.94785,0.91786,0.52778,0.61415,0.4244,1.47081,1.36988,2.23606,0.000794388,0.000794388,0.000794388
425,920.185,0.42477,0.30239,0.95316,0.81644,0.58333,0.61615,0.42197,1.47501,1.40732,2.35444,0.000792325,0.000792325,0.000792325
426,922.297,0.40881,0.28514,0.93828,0.83855,0.52778,0.59672,0.38878,1.76924,1.54203,2.79685,0.000790262,0.000790262,0.000790262
427,924.369,0.42073,0.29986,0.93694,0.84385,0.55556,0.60249,0.38689,1.86654,1.58577,2.91801,0.000788199,0.000788199,0.000788199
428,926.521,0.4255,0.29705,0.94288,0.66421,0.61111,0.63895,0.41162,1.87932,1.35128,2.94427,0.000786136,0.000786136,0.000786136
429,928.725,0.41796,0.29146,0.95221,0.65454,0.90403,0.83017,0.42996,1.6834,1.21993,2.62606,0.000784073,0.000784073,0.000784073
430,930.817,0.44515,0.30406,0.96924,0.66569,0.88889,0.82561,0.42057,1.72689,1.14036,2.76389,0.000782011,0.000782011,0.000782011
431,932.931,0.43665,0.30044,0.98011,0.73099,0.88889,0.84083,0.42872,1.77298,1.16715,2.7832,0.000779948,0.000779948,0.000779948
432,935.096,0.40842,0.31006,0.94999,0.59433,0.61111,0.67116,0.36496,1.73843,1.21578,2.6155,0.000777885,0.000777885,0.000777885
433,937.22,0.41536,0.30508,0.95242,0.67126,0.57608,0.57946,0.33243,1.73546,1.48584,2.47272,0.000775822,0.000775822,0.000775822
434,939.36,0.43608,0.30727,0.95445,0.67038,0.52778,0.53505,0.33634,1.70236,1.74563,2.39022,0.000773759,0.000773759,0.000773759
435,941.538,0.42486,0.30606,0.96018,0.699,0.49592,0.49821,0.32586,1.66942,1.91092,2.31783,0.000771696,0.000771696,0.000771696
436,943.656,0.38178,0.30668,0.94553,0.70968,0.49073,0.47974,0.31653,1.59115,1.80293,2.22002,0.000769633,0.000769633,0.000769633
437,945.792,0.37365,0.26553,0.92107,0.72881,0.4685,0.5889,0.40511,1.72363,1.64011,2.37066,0.00076757,0.00076757,0.00076757
438,947.896,0.40843,0.28761,0.93644,0.89931,0.46242,0.55102,0.39043,1.7868,1.58106,2.552,0.000765507,0.000765507,0.000765507
439,949.948,0.40859,0.30852,0.96419,0.68451,0.5458,0.58802,0.40124,1.76443,1.66472,2.52266,0.000763444,0.000763444,0.000763444
440,952.106,0.40807,0.29414,0.93506,0.81004,0.49514,0.61833,0.41627,1.67025,1.32265,2.4392,0.000761381,0.000761381,0.000761381
441,954.238,0.42841,0.30219,0.93721,0.84443,0.47222,0.57755,0.3942,1.73352,1.34961,2.47206,0.000759318,0.000759318,0.000759318
442,956.318,0.39762,0.30953,0.94812,0.91775,0.46617,0.57951,0.39867,1.78602,1.4305,2.5964,0.000757256,0.000757256,0.000757256
443,958.435,0.43694,0.3273,0.95637,0.74909,0.5036,0.60297,0.40097,1.89831,1.49923,2.67459,0.000755193,0.000755193,0.000755193
444,960.552,0.40012,0.30074,0.93784,0.79283,0.47222,0.56012,0.39234,1.81413,1.56276,2.54908,0.00075313,0.00075313,0.00075313
445,962.672,0.39384,0.28312,0.93045,0.88374,0.5,0.58557,0.38635,1.77085,1.56416,2.44598,0.000751067,0.000751067,0.000751067
446,964.795,0.39858,0.31464,0.94337,0.79386,0.78813,0.82404,0.4671,1.60555,1.38749,2.3148,0.000749004,0.000749004,0.000749004
447,967.042,0.38958,0.27263,0.93703,0.86701,0.75204,0.84213,0.46957,1.59883,1.15451,2.34759,0.000746941,0.000746941,0.000746941
448,969.214,0.41373,0.28847,0.94318,0.84376,0.76942,0.84845,0.51806,1.67834,1.20315,2.49417,0.000744878,0.000744878,0.000744878
449,971.355,0.41288,0.29069,0.95774,0.96852,0.47222,0.60299,0.43321,1.65386,1.25981,2.45078,0.000742815,0.000742815,0.000742815
450,973.47,0.3966,0.29766,0.93746,0.96305,0.47222,0.67516,0.4511,1.55956,1.40786,2.4388,0.000740752,0.000740752,0.000740752
451,975.521,0.42656,0.30041,0.95634,0.92639,0.47222,0.67023,0.45082,1.54552,1.49526,2.36234,0.000738689,0.000738689,0.000738689
452,977.635,0.39934,0.30272,0.94555,0.94603,0.47222,0.65255,0.44298,1.53126,1.45802,2.30135,0.000736626,0.000736626,0.000736626
453,979.743,0.41366,0.29366,0.94701,0.95313,0.47222,0.61266,0.43372,1.58921,1.58873,2.42724,0.000734564,0.000734564,0.000734564
454,981.861,0.40085,0.27526,0.93557,0.95724,0.47222,0.60829,0.43237,1.52703,1.58072,2.3319,0.000732501,0.000732501,0.000732501
455,983.951,0.40067,0.28138,0.95126,0.89353,0.47222,0.57899,0.4208,1.44972,1.7745,2.24452,0.000730438,0.000730438,0.000730438
456,986.068,0.40131,0.28878,0.94876,0.72123,0.46097,0.5546,0.40552,1.4818,1.85638,2.25728,0.000728375,0.000728375,0.000728375
457,988.142,0.428,0.28497,0.91856,0.85791,0.41667,0.53858,0.39768,1.51801,2.01435,2.25826,0.000726312,0.000726312,0.000726312
458,990.302,0.40198,0.26894,0.94991,0.90563,0.40455,0.53956,0.39175,1.57875,2.02125,2.31737,0.000724249,0.000724249,0.000724249
459,992.436,0.40017,0.28503,0.94959,0.85242,0.39842,0.53139,0.41032,1.43633,1.9307,2.03959,0.000722186,0.000722186,0.000722186
460,994.497,0.38435,0.26788,0.92638,0.85253,0.40953,0.541,0.41325,1.50022,1.72973,2.12306,0.000720123,0.000720123,0.000720123
